query_id,persona_id,split,status,gold_count,memory_count,updated,topic_query,gold_relative_position
train-12437,352,train,aligned,2,96,FALSE,Health,0.6736842105263158
train-12438,488,train,aligned,1,85,FALSE,Health,0.011904761904761904
train-12439,394,train,aligned,2,129,FALSE,Travel,0.0703125
train-12440,113,train,aligned,1,135,FALSE,self-improvement,0.6791044776119403
train-12441,341,train,aligned,2,125,TRUE,Entertainment,0.43548387096774194
train-12442,245,train,aligned,2,96,FALSE,crafts,0.4105263157894737
train-12443,992,val,aligned,2,136,FALSE,Mental Health,0.5407407407407407
train-12444,395,train,aligned,1,110,FALSE,Health,0.44954128440366975
train-12445,863,train,aligned,1,96,FALSE,Entertainment,0.6631578947368421
train-12446,540,train,aligned,1,126,FALSE,Friendship,0.232
train-12447,203,train,aligned,1,130,FALSE,Entertainment,0.1937984496124031
train-12448,790,val,aligned,1,130,FALSE,travel,0.023255813953488372
train-12449,100,train,aligned,1,123,FALSE,Food,0.7786885245901639
train-12450,552,train,aligned,2,96,TRUE,Food,0.3157894736842105
train-12451,504,val,aligned,2,125,TRUE,Decor,0.3951612903225806
train-12452,939,train,aligned,2,102,FALSE,health,0.6831683168316832
train-12453,398,train,aligned,1,114,FALSE,Food,0.19469026548672566
train-12454,48,train,aligned,2,106,FALSE,Motivation,0.047619047619047616
train-12455,783,train,aligned,1,117,FALSE,Decorating,0.06896551724137931
train-12456,710,train,aligned,1,102,FALSE,Travel,0.21782178217821782
train-12457,814,val,aligned,2,106,TRUE,Fashion,0.06666666666666667
train-12458,935,train,aligned,1,111,FALSE,Work,0.17272727272727273
train-12459,455,train,aligned,1,127,FALSE,travel,0.023809523809523808
train-12460,563,train,aligned,1,112,FALSE,Leisure,0.2972972972972973
train-12461,956,train,aligned,2,130,TRUE,Food,0.3875968992248062
train-12462,894,train,aligned,2,101,FALSE,Health,0.38
train-12463,773,train,aligned,1,114,FALSE,Stress,0.6548672566371682
train-12464,709,train,missing_exact_sequence,0,116,FALSE,Home,
train-12465,183,val,aligned,2,120,TRUE,Food,0.07563025210084033
train-12466,239,train,aligned,1,107,FALSE,Travel,0.6886792452830188
train-12467,379,train,missing_exact_sequence,0,114,FALSE,technology,
train-12468,149,train,aligned,2,109,TRUE,Entertainment,0.16666666666666666
train-12469,611,train,missing_exact_sequence,0,114,FALSE,finance,
train-12470,381,train,aligned,2,120,TRUE,Camping,0.01680672268907563
train-12471,603,train,aligned,2,112,TRUE,MentalHealth,0.44144144144144143
train-12472,446,train,aligned,2,113,FALSE,Emotions,0.7678571428571429
train-12473,71,train,missing_exact_sequence,0,167,FALSE,business,
train-12474,41,train,aligned,2,115,FALSE,work,0.02631578947368421
train-12475,775,train,aligned,1,108,FALSE,self-improvement,0.5327102803738317
train-12476,537,train,aligned,1,114,FALSE,Entertainment,0.035398230088495575
train-12477,536,train,aligned,1,115,FALSE,Relationships,0.7456140350877193
train-12478,842,train,aligned,2,109,FALSE,Travel,0.7314814814814815
train-12479,224,train,aligned,1,118,FALSE,Art,0.47863247863247865
train-12480,22,train,aligned,1,120,FALSE,history,0.25210084033613445
train-12481,752,train,aligned,1,94,FALSE,Travel,0.41935483870967744
train-12482,541,train,aligned,2,99,TRUE,Health,0.4387755102040816
train-12483,219,train,aligned,2,118,TRUE,Gifts,0.07692307692307693
train-12484,28,train,aligned,1,112,FALSE,Food,0.0
train-12485,452,train,aligned,2,105,FALSE,Celebrations,0.6153846153846154
train-12486,690,train,missing_exact_sequence,0,106,FALSE,security,
train-12487,434,train,aligned,2,136,TRUE,Entertainment,0.21481481481481482
train-12488,407,train,aligned,1,116,FALSE,Health,0.30434782608695654
train-12489,706,train,aligned,1,104,FALSE,Travel,0.04854368932038835
train-12490,349,train,aligned,1,112,FALSE,Relaxation,0.4864864864864865
train-12491,11,val,aligned,1,109,FALSE,Emotions,0.7222222222222222
train-12492,357,train,aligned,2,122,TRUE,Inspiration,0.39669421487603307
train-12493,710,train,aligned,1,102,FALSE,Relationships,0.13861386138613863
train-12494,431,val,aligned,1,128,FALSE,Health,0.1732283464566929
train-12495,6,train,aligned,1,119,FALSE,Relationships,0.7033898305084746
train-12496,956,train,aligned,2,130,TRUE,Motivation,1.0
train-12497,731,train,aligned,2,121,TRUE,Sleep,0.30833333333333335
train-12498,305,val,aligned,1,115,FALSE,health,0.14912280701754385
train-12499,81,val,aligned,1,136,FALSE,entertainment,0.24444444444444444
train-12500,774,train,aligned,2,123,FALSE,Food,0.5
train-12501,155,train,aligned,1,114,FALSE,Work,0.008849557522123894
train-12502,673,val,missing_exact_sequence,0,127,FALSE,business,
train-12503,62,val,aligned,1,122,FALSE,Food,0.0
train-12504,523,train,aligned,2,119,TRUE,Music,0.4830508474576271
train-12505,127,train,missing_exact_sequence,0,112,FALSE,work,
train-12506,109,train,aligned,2,114,TRUE,Travel,0.6194690265486725
train-12507,347,train,aligned,2,97,FALSE,Health,0.4895833333333333
train-12508,206,train,missing_exact_sequence,0,99,FALSE,tech,
train-12509,465,train,aligned,1,115,FALSE,Health,0.35964912280701755
train-12510,817,train,aligned,1,100,FALSE,Health,0.15151515151515152
train-12511,785,train,aligned,2,111,FALSE,sports,0.7818181818181819
train-12512,582,train,aligned,2,125,TRUE,Sports,0.47580645161290325
train-12513,322,train,aligned,2,129,TRUE,Entertainment,0.4140625
train-12514,469,train,aligned,1,98,FALSE,Health,0.7731958762886598
train-12515,789,train,aligned,2,116,TRUE,Grief,0.2956521739130435
train-12516,627,val,aligned,2,119,FALSE,Productivity,0.4491525423728814
train-12517,760,val,aligned,2,94,FALSE,Travel,0.3548387096774194
train-12518,821,train,aligned,1,125,FALSE,Food,0.5967741935483871
train-12519,598,train,aligned,2,115,TRUE,Culture,0.043859649122807015
train-12520,0,train,missing_exact_sequence,0,111,FALSE,finance,
train-12521,765,train,aligned,1,128,FALSE,relationships,0.5984251968503937
train-12522,32,train,aligned,1,120,FALSE,Travel,0.47058823529411764
train-12523,538,val,aligned,2,120,FALSE,Food,0.46218487394957986
train-12524,982,val,aligned,2,112,TRUE,Fashion,0.6666666666666666
train-12525,407,train,aligned,2,116,FALSE,Parties,0.008695652173913044
train-12526,485,train,aligned,2,112,TRUE,Work,0.45045045045045046
train-12527,15,train,missing_exact_sequence,0,120,FALSE,tax,
train-12528,765,train,aligned,1,128,FALSE,Trust,0.33070866141732286
train-12529,982,val,aligned,1,112,FALSE,Travel,0.8738738738738738
train-12530,483,val,aligned,1,119,FALSE,Health,0.05084745762711865
train-12531,152,val,aligned,1,119,FALSE,Wellness,0.3220338983050847
train-12532,993,train,aligned,1,98,FALSE,Entertainment,0.5876288659793815
train-12533,913,val,aligned,1,126,FALSE,Travel,0.368
train-12534,24,train,missing_exact_sequence,0,111,FALSE,technology,
train-12535,930,train,aligned,1,123,FALSE,Travel,0.3442622950819672
train-12536,681,train,aligned,2,121,FALSE,Health,0.5666666666666667
train-12537,545,train,aligned,2,132,TRUE,Food,0.4732824427480916
train-12538,916,train,aligned,1,84,FALSE,Self-Improvement,0.060240963855421686
train-12539,37,train,aligned,2,122,TRUE,Fashion,0.3140495867768595
train-12540,122,train,aligned,1,118,FALSE,health,0.5811965811965812
train-12541,473,train,aligned,1,122,FALSE,Relationships,0.6033057851239669
train-12542,579,train,aligned,2,127,TRUE,Home Decor,0.42857142857142855
train-12543,682,train,aligned,3,127,FALSE,Relationships,0.07936507936507936
train-12544,803,train,aligned,1,126,FALSE,Literature,0.456
train-12545,928,val,aligned,1,117,FALSE,Social,0.5086206896551724
train-12546,803,train,aligned,1,126,FALSE,health,0.56
train-12547,980,train,aligned,1,93,FALSE,Food,0.43478260869565216
train-12548,177,train,aligned,2,133,FALSE,Finance,0.030303030303030304
train-12549,61,train,aligned,1,106,FALSE,Home,0.3142857142857143
train-12550,389,train,aligned,2,110,FALSE,volunteering,0.8899082568807339
train-12551,410,train,aligned,1,120,FALSE,Health,0.01680672268907563
train-12552,405,train,aligned,2,110,TRUE,Travel,0.5963302752293578
train-12553,308,train,aligned,1,109,FALSE,health,0.1388888888888889
train-12554,263,train,aligned,2,112,TRUE,Documentaries,0.21621621621621623
train-12555,162,train,aligned,2,125,FALSE,Health,0.5161290322580645
train-12556,329,train,aligned,1,106,FALSE,decor,0.23809523809523808
train-12557,766,train,aligned,2,132,FALSE,Emotions,0.03816793893129771
train-12558,724,train,aligned,2,110,FALSE,Etiquette,0.41284403669724773
train-12559,538,val,aligned,1,120,FALSE,Fashion,0.12605042016806722
train-12560,618,val,missing_exact_sequence,0,121,FALSE,work,
train-12561,718,train,aligned,2,113,TRUE,Food,0.10714285714285714
train-12562,227,train,aligned,2,107,FALSE,Travel,0.6981132075471698
train-12563,964,train,aligned,1,113,FALSE,Travel,0.5714285714285714
train-12564,46,train,aligned,2,127,TRUE,Music,0.20634920634920634
train-12565,874,train,aligned,2,95,FALSE,Travel,0.05319148936170213
train-12566,505,val,aligned,2,99,FALSE,Travel,0.6020408163265306
train-12567,144,train,aligned,1,105,FALSE,Mental Health,0.5769230769230769
train-12568,680,train,aligned,1,117,FALSE,Relationships,0.3448275862068966
train-12569,797,train,aligned,1,102,FALSE,Music,0.801980198019802
train-12570,997,train,aligned,1,118,FALSE,Fashion,0.15384615384615385
train-12571,565,train,aligned,2,119,TRUE,Health,0.3389830508474576
train-12572,824,train,aligned,1,126,FALSE,Mental Health,0.28
train-12573,267,train,aligned,1,131,FALSE,food,0.3769230769230769
train-12574,188,train,aligned,2,133,FALSE,Hospitality,0.20454545454545456
train-12575,782,train,aligned,1,110,FALSE,Health,0.7981651376146789
train-12576,81,val,aligned,2,136,FALSE,hospitality,0.5333333333333333
train-12577,114,val,aligned,2,102,FALSE,Mindfulness,0.22772277227722773
train-12578,119,train,aligned,2,118,TRUE,Art,1.0
train-12579,42,train,aligned,2,131,TRUE,Gaming,0.2
train-12580,934,train,aligned,1,130,FALSE,Sleep,0.5116279069767442
train-12581,71,train,aligned,1,167,FALSE,Outdoors,0.2469879518072289
train-12582,852,train,aligned,1,114,FALSE,Food,0.23008849557522124
train-12583,19,val,aligned,2,102,FALSE,Food,0.36633663366336633
train-12584,134,train,aligned,1,134,FALSE,Shopping,0.7819548872180451
train-12585,838,train,missing_exact_sequence,0,111,FALSE,automotive,
train-12586,881,train,missing_exact_sequence,0,106,FALSE,technology,
train-12587,193,val,aligned,2,124,TRUE,Music,0.5203252032520326
train-12588,383,val,aligned,1,112,FALSE,Reflection,0.5855855855855856
train-12589,669,train,aligned,2,98,FALSE,Sports,0.16494845360824742
train-12590,890,val,aligned,1,118,FALSE,Community,0.0
train-12591,770,val,aligned,1,145,FALSE,Socializing,0.3958333333333333
train-12592,763,train,aligned,2,116,FALSE,Transportation,0.11304347826086956
train-12593,61,train,aligned,2,106,TRUE,Safety,0.01904761904761905
train-12594,756,train,aligned,2,106,FALSE,Home,0.7142857142857143
train-12595,744,train,aligned,2,126,FALSE,Entertainment,0.352
train-12596,873,train,aligned,1,125,FALSE,Travel,0.3548387096774194
train-12597,815,train,aligned,2,124,FALSE,Fitness,0.34959349593495936
train-12598,703,val,aligned,1,122,FALSE,Fashion,0.8181818181818182
train-12599,197,train,aligned,2,83,FALSE,Communication,0.5853658536585366
train-12600,464,train,aligned,1,115,FALSE,Home,0.0
train-12601,853,val,aligned,1,103,FALSE,Communication,0.5098039215686274
train-12602,399,val,aligned,1,109,FALSE,Travel,0.17592592592592593
train-12603,376,train,missing_exact_sequence,0,122,FALSE,security,
train-12604,961,train,aligned,2,101,TRUE,Travel,0.96
train-12605,508,val,aligned,1,120,FALSE,health,0.0
train-12606,51,train,aligned,1,98,FALSE,Relaxation,0.17525773195876287
train-12607,163,train,aligned,2,115,FALSE,DecisionMaking,0.30701754385964913
train-12608,444,train,aligned,1,116,FALSE,Mentalhealth,0.6434782608695652
train-12609,640,train,aligned,1,112,FALSE,health,0.7387387387387387
train-12610,505,val,aligned,2,99,FALSE,Work,0.1836734693877551
train-12611,923,train,aligned,2,125,TRUE,Entertainment,0.6048387096774194
train-12612,736,val,aligned,2,107,FALSE,communication,0.7735849056603774
train-12613,491,train,aligned,1,100,FALSE,Travel,0.16161616161616163
train-12614,769,train,aligned,2,123,TRUE,Travel,0.13934426229508196
train-12615,815,train,aligned,1,124,FALSE,Fitness,0.2032520325203252
train-12616,658,train,aligned,2,104,FALSE,Travel,0.10679611650485436
train-12617,447,train,aligned,1,108,FALSE,Health,0.514018691588785
train-12618,535,train,aligned,2,126,FALSE,food,0.472
train-12619,889,train,aligned,1,117,FALSE,fashion,0.7586206896551724
train-12620,0,train,missing_exact_sequence,0,111,FALSE,payments,
train-12621,895,train,aligned,1,129,FALSE,Health,0.4453125
train-12622,477,train,aligned,2,131,TRUE,Relaxation,0.015384615384615385
train-12623,610,val,aligned,1,109,FALSE,Outdoors,0.18518518518518517
train-12624,12,train,aligned,1,102,FALSE,Environment,0.33663366336633666
train-12625,473,train,aligned,1,122,FALSE,Travel,0.33884297520661155
train-12626,142,train,aligned,1,107,FALSE,self-help,0.3113207547169811
train-12627,846,train,aligned,2,121,TRUE,Food,0.26666666666666666
train-12628,898,val,aligned,2,120,FALSE,food,0.6638655462184874
train-12629,906,train,aligned,2,126,TRUE,Workspaces,0.64
train-12630,633,train,aligned,1,110,FALSE,Travel,0.6788990825688074
train-12631,422,train,aligned,1,116,FALSE,Entertainment,0.06956521739130435
train-12632,249,train,aligned,1,117,FALSE,home,0.7068965517241379
train-12633,349,train,aligned,2,112,TRUE,Entertainment,0.46846846846846846
train-12634,944,train,aligned,1,96,FALSE,community,0.5157894736842106
train-12635,863,train,aligned,1,96,FALSE,Mindfulness,0.23157894736842105
train-12636,162,train,aligned,3,125,FALSE,Travel,0.5564516129032258
train-12637,182,train,aligned,1,108,FALSE,Fitness,0.37383177570093457
train-12638,38,train,aligned,2,121,FALSE,entertainment,0.26666666666666666
train-12639,342,train,missing_exact_sequence,0,121,FALSE,transportation,
train-12640,3,train,aligned,3,111,FALSE,entertainment,0.4818181818181818
train-12641,345,val,aligned,2,131,FALSE,Outdoors,0.3230769230769231
train-12642,183,val,aligned,2,120,FALSE,Home,0.5966386554621849
train-12643,246,train,aligned,2,109,TRUE,Food,0.9629629629629629
train-12644,11,val,aligned,1,109,FALSE,Travel,0.5185185185185185
train-12645,203,train,aligned,2,130,TRUE,Food,0.3875968992248062
train-12646,146,train,aligned,1,124,FALSE,health,0.024390243902439025
train-12647,106,train,missing_exact_sequence,0,134,FALSE,entertainment,
train-12648,243,train,aligned,1,126,FALSE,Motivation,0.696
train-12649,114,val,aligned,2,102,FALSE,Work,0.6237623762376238
train-12650,711,train,aligned,1,83,FALSE,Health,0.3902439024390244
train-12651,946,train,aligned,1,93,FALSE,Relaxation,0.6086956521739131
train-12652,544,val,aligned,2,107,FALSE,Outdoors,0.8113207547169812
train-12653,833,train,aligned,1,121,FALSE,Outdoors,0.11666666666666667
train-12654,533,train,aligned,2,111,FALSE,Travel,0.7454545454545455
train-12655,99,train,aligned,1,136,FALSE,Health,0.5407407407407407
train-12656,214,val,aligned,2,113,FALSE,Travel,0.10714285714285714
train-12657,226,val,aligned,2,126,FALSE,Motivation,0.12
train-12658,50,train,missing_exact_sequence,0,103,FALSE,work,
train-12659,681,train,aligned,1,121,FALSE,Travel,0.19166666666666668
train-12660,864,train,missing_exact_sequence,0,95,FALSE,travel,
train-12661,676,val,aligned,2,103,FALSE,Health,0.43137254901960786
train-12662,138,train,aligned,1,106,FALSE,Entertainment,0.38095238095238093
train-12663,2,train,aligned,1,119,FALSE,Health,0.4830508474576271
train-12664,478,train,aligned,2,106,FALSE,Mentalhealth,0.5904761904761905
train-12665,966,train,aligned,1,129,FALSE,Health,0.4921875
train-12666,164,val,aligned,1,102,FALSE,Work,0.039603960396039604
train-12667,940,train,aligned,1,86,FALSE,Storytelling,0.6470588235294118
train-12668,642,val,aligned,2,114,FALSE,Fashion,0.7433628318584071
train-12669,963,val,aligned,1,116,FALSE,Health,0.7391304347826086
train-12670,535,train,aligned,2,126,TRUE,Travel,0.728
train-12671,21,train,aligned,1,106,FALSE,Travel,0.3333333333333333
train-12672,452,train,missing_exact_sequence,0,105,FALSE,Finance,
train-12673,196,train,aligned,1,93,FALSE,Travel,0.21739130434782608
train-12674,37,train,aligned,3,122,FALSE,Health,0.7355371900826446
train-12675,905,train,aligned,2,92,FALSE,relaxation,0.07692307692307693
train-12676,894,train,aligned,1,101,FALSE,Home,0.0
train-12677,861,train,aligned,2,118,FALSE,Food,0.06837606837606838
train-12678,772,train,aligned,1,122,FALSE,Entertainment,0.2644628099173554
train-12679,459,train,aligned,1,113,FALSE,Health,0.5
train-12680,815,train,missing_exact_sequence,0,124,FALSE,government,
train-12681,958,train,aligned,1,135,FALSE,Health,0.39552238805970147
train-12682,71,train,aligned,1,167,FALSE,Relationships,0.40963855421686746
train-12683,212,val,aligned,1,115,FALSE,Productivity,0.5789473684210527
train-12684,500,train,aligned,2,119,FALSE,Sports,0.17796610169491525
train-12685,293,val,missing_exact_sequence,0,103,FALSE,finance,
train-12686,691,train,aligned,2,137,FALSE,self-improvement,0.2867647058823529
train-12687,195,train,aligned,2,136,FALSE,Music,0.5481481481481482
train-12688,81,val,aligned,2,136,FALSE,emotions,0.562962962962963
train-12689,641,train,aligned,2,103,TRUE,Entertainment,0.9607843137254902
train-12690,45,train,aligned,1,129,FALSE,Entertainment,0.5625
train-12691,245,train,aligned,2,96,FALSE,communication,0.1368421052631579
train-12692,90,train,aligned,3,114,FALSE,Outdoors,0.831858407079646
train-12693,732,train,aligned,1,99,FALSE,travel,0.6938775510204082
train-12694,962,train,aligned,1,118,FALSE,outdoors,0.8461538461538461
train-12695,922,train,aligned,2,113,TRUE,Health,0.017857142857142856
train-12696,26,train,aligned,1,117,FALSE,Food,0.646551724137931
train-12697,531,train,aligned,2,135,FALSE,Self-improvement,0.6716417910447762
train-12698,345,val,aligned,2,131,TRUE,Nature,1.0
train-12699,58,val,aligned,1,114,FALSE,Travel,0.8230088495575221
train-12700,647,val,aligned,1,111,FALSE,outdoors,0.1
train-12701,519,train,aligned,1,119,FALSE,Food,0.3220338983050847
train-12702,28,train,aligned,2,112,FALSE,Home,0.5495495495495496
train-12703,930,train,aligned,2,123,TRUE,Travel,0.12295081967213115
train-12704,163,train,missing_exact_sequence,0,115,FALSE,travel,
train-12705,131,val,aligned,2,118,FALSE,food,0.6837606837606838
train-12706,339,train,aligned,1,110,FALSE,decor,0.6972477064220184
train-12707,588,val,missing_exact_sequence,0,126,FALSE,Finance,
train-12708,143,train,aligned,1,108,FALSE,Work,0.4672897196261682
train-12709,760,val,aligned,2,94,FALSE,Hobbies,0.44086021505376344
train-12710,610,val,aligned,1,109,FALSE,Travel,0.7685185185185185
train-12711,488,train,aligned,1,85,FALSE,Events,0.2619047619047619
train-12712,605,train,aligned,1,129,FALSE,Health,0.8203125
train-12713,81,val,aligned,2,136,TRUE,Desserts,0.14814814814814814
train-12714,955,train,aligned,2,127,TRUE,Technology,0.5317460317460317
train-12715,832,train,aligned,1,125,FALSE,Fashion,0.532258064516129
train-12716,536,train,aligned,2,115,TRUE,Travel,0.6403508771929824
train-12717,572,train,aligned,2,113,TRUE,Relaxation,0.7410714285714286
train-12718,133,train,missing_exact_sequence,0,111,FALSE,travel,
train-12719,610,val,aligned,2,109,TRUE,Food,0.2777777777777778
train-12720,238,train,aligned,2,121,TRUE,Travel,0.2
train-12721,395,train,aligned,2,110,TRUE,Workspaces,0.43119266055045874
train-12722,551,train,aligned,2,107,TRUE,Travel,0.5660377358490566
train-12723,496,val,aligned,2,121,TRUE,Friendship,0.35833333333333334
train-12724,349,train,aligned,2,112,FALSE,Health,0.22522522522522523
train-12725,722,val,missing_exact_sequence,0,133,TRUE,hospitality,
train-12726,227,train,aligned,1,107,FALSE,Home,0.5943396226415094
train-12727,200,train,aligned,1,107,FALSE,travel,0.6415094339622641
train-12728,857,train,aligned,1,128,FALSE,Entertainment,0.4409448818897638
train-12729,858,train,aligned,1,122,FALSE,Food,0.5619834710743802
train-12730,641,train,aligned,2,103,TRUE,Music,0.14705882352941177
train-12731,818,val,aligned,1,120,FALSE,Food,0.5294117647058824
train-12732,433,train,aligned,2,97,FALSE,Events,0.3854166666666667
train-12733,745,train,aligned,2,112,FALSE,Health,0.5225225225225225
train-12734,711,train,aligned,1,83,FALSE,Travel,0.2926829268292683
train-12735,615,train,aligned,2,120,FALSE,entertainment,0.05042016806722689
train-12736,406,train,aligned,1,111,FALSE,Health,0.19090909090909092
train-12737,399,val,aligned,1,109,FALSE,Hobbies,0.2777777777777778
train-12738,185,train,aligned,1,131,FALSE,self-improvement,0.5615384615384615
train-12739,722,val,aligned,2,133,FALSE,Food,0.48484848484848486
train-12740,611,train,aligned,1,114,FALSE,Sports,0.34513274336283184
train-12741,519,train,aligned,2,119,FALSE,Sports,0.5508474576271186
train-12742,347,train,aligned,1,97,FALSE,Food,0.6354166666666666
train-12743,404,train,aligned,1,143,FALSE,Work,0.19718309859154928
train-12744,496,val,missing_exact_sequence,0,121,FALSE,work,
train-12745,27,train,aligned,2,119,TRUE,Fashion,0.17796610169491525
train-12746,290,val,aligned,1,123,FALSE,entertainment,0.48360655737704916
train-12747,628,val,aligned,1,123,FALSE,Health,0.7540983606557377
train-12748,406,train,aligned,2,111,FALSE,Entertainment,0.5363636363636364
train-12749,349,train,aligned,1,112,FALSE,Socializing,0.6576576576576577
train-12750,982,val,aligned,1,112,FALSE,Stress,0.8288288288288288
train-12751,191,train,aligned,2,126,FALSE,Hobbies,0.112
train-12752,597,val,aligned,2,116,FALSE,health,0.09565217391304348
train-12753,349,train,aligned,1,112,FALSE,Health,0.4774774774774775
train-12754,354,train,aligned,2,114,FALSE,Sports,0.17699115044247787
train-12755,212,val,aligned,1,115,FALSE,Food,0.6228070175438597
train-12756,468,train,aligned,2,130,FALSE,Travel,0.7364341085271318
train-12757,190,train,aligned,2,85,FALSE,Family,0.6190476190476191
train-12758,372,train,aligned,2,108,TRUE,Finances,0.7289719626168224
train-12759,471,train,aligned,1,109,FALSE,Food,0.14814814814814814
train-12760,129,train,aligned,2,118,TRUE,Fitness,0.5299145299145299
train-12761,694,train,aligned,1,111,FALSE,Outdoors,0.02727272727272727
train-12762,482,train,missing_exact_sequence,0,119,FALSE,work,
train-12763,468,train,aligned,2,130,TRUE,Travel,0.5116279069767442
train-12764,433,train,aligned,2,97,FALSE,Business,0.3645833333333333
train-12765,972,train,aligned,2,118,FALSE,Work-life balance,0.48717948717948717
train-12766,906,train,aligned,1,126,FALSE,Entertainment,0.584
train-12767,188,train,aligned,1,133,FALSE,Leisure,0.7803030303030303
train-12768,904,train,aligned,2,110,FALSE,Environment,0.10091743119266056
train-12769,162,train,aligned,1,125,FALSE,Food,0.14516129032258066
train-12770,92,train,aligned,2,123,FALSE,Food,0.5409836065573771
train-12771,890,val,aligned,2,118,FALSE,Travel,0.5555555555555556
train-12772,798,train,aligned,1,117,FALSE,Food,0.3879310344827586
train-12773,616,train,aligned,1,128,FALSE,travel,0.7007874015748031
train-12774,770,val,aligned,1,145,FALSE,Work,0.2777777777777778
train-12775,251,val,aligned,2,130,FALSE,crafts,0.4496124031007752
train-12776,640,train,aligned,1,112,FALSE,food,0.5675675675675675
train-12777,728,val,aligned,2,93,FALSE,Health,0.5652173913043478
train-12778,97,train,aligned,2,113,FALSE,Health,0.5982142857142857
train-12779,437,train,aligned,1,118,FALSE,Entertainment,0.24786324786324787
train-12780,121,train,aligned,2,139,TRUE,Travel,0.2391304347826087
train-12781,362,val,aligned,2,101,FALSE,Travel,0.23
train-12782,495,train,aligned,2,128,FALSE,Entertainment,0.29133858267716534
train-12783,760,val,aligned,1,94,FALSE,Health,0.7096774193548387
train-12784,921,train,aligned,2,130,TRUE,Travel,0.17829457364341086
train-12785,477,train,aligned,3,131,FALSE,Work,0.6153846153846154
train-12786,805,train,aligned,1,119,FALSE,Anxiety,0.6694915254237288
train-12787,537,train,aligned,2,114,TRUE,Culture,0.4424778761061947
train-12788,877,train,aligned,1,134,FALSE,Work,0.5939849624060151
train-12789,348,train,aligned,2,112,FALSE,food,0.36036036036036034
train-12790,509,train,aligned,2,132,TRUE,Work,0.44274809160305345
train-12791,32,train,aligned,1,120,FALSE,Entertainment,0.7983193277310925
train-12792,233,val,aligned,2,125,FALSE,Food,0.43548387096774194
train-12793,709,train,aligned,2,116,FALSE,Relationships,0.5391304347826087
train-12794,11,val,aligned,2,109,FALSE,Home,0.19444444444444445
train-12795,94,train,aligned,2,137,TRUE,Work,0.6691176470588235
train-12796,478,train,aligned,2,106,FALSE,Events,0.09523809523809523
train-12797,870,train,aligned,2,128,TRUE,Sustainability,0.4015748031496063
train-12798,857,train,aligned,2,128,FALSE,Travel,0.2677165354330709
train-12799,391,train,aligned,2,116,FALSE,Community,0.2782608695652174
train-12800,34,train,aligned,2,107,FALSE,Travel,0.42452830188679247
train-12801,475,train,aligned,1,119,FALSE,home,0.5932203389830508
train-12802,82,train,aligned,1,110,FALSE,Travel,0.1559633027522936
train-12803,704,val,aligned,2,114,FALSE,Work,0.7345132743362832
train-12804,857,train,aligned,1,128,FALSE,Entertainment,0.29133858267716534
train-12805,501,train,aligned,1,128,FALSE,Home,0.023622047244094488
train-12806,152,val,aligned,1,119,FALSE,Outdoors,0.7372881355932204
train-12807,441,train,aligned,1,83,FALSE,Health,0.4634146341463415
train-12808,169,train,aligned,1,123,FALSE,PublicSpeaking,0.32786885245901637
train-12809,898,val,aligned,1,120,FALSE,entertainment,0.1092436974789916
train-12810,858,train,aligned,1,122,FALSE,Leisure,0.0743801652892562
train-12811,632,train,aligned,2,122,FALSE,Food,0.08264462809917356
train-12812,412,train,aligned,2,125,TRUE,Entertainment,0.2661290322580645
train-12813,952,train,aligned,2,120,TRUE,Health,0.15126050420168066
train-12814,401,train,aligned,1,110,FALSE,Home,0.11926605504587157
train-12815,638,train,aligned,1,117,FALSE,Mental Health,0.19827586206896552
train-12816,516,train,aligned,1,95,FALSE,Relaxation,0.5
train-12817,610,val,aligned,2,109,FALSE,Travel,0.5648148148148148
train-12818,607,val,aligned,2,142,TRUE,Health,0.6099290780141844
train-12819,606,val,missing_exact_sequence,0,131,FALSE,technology,
train-12820,759,train,missing_exact_sequence,0,133,FALSE,business,
train-12821,940,train,aligned,2,86,FALSE,Books,0.5882352941176471
train-12822,786,val,aligned,2,121,FALSE,travel,0.058333333333333334
train-12823,397,train,aligned,1,139,FALSE,Travel,0.007246376811594203
train-12824,64,train,missing_exact_sequence,0,123,FALSE,events,
train-12825,473,train,aligned,2,122,TRUE,Fashion,0.4297520661157025
train-12826,16,val,aligned,1,103,FALSE,Travel,0.3137254901960784
train-12827,515,val,aligned,2,123,FALSE,Hobbies,0.05737704918032787
train-12828,121,train,aligned,2,139,FALSE,music,0.007246376811594203
train-12829,239,train,aligned,2,107,TRUE,Boardgames,0.3867924528301887
train-12830,672,train,aligned,2,112,FALSE,Home,0.5225225225225225
train-12831,955,train,aligned,2,127,FALSE,Mental Health,0.20634920634920634
train-12832,921,train,aligned,1,130,FALSE,Work,0.6744186046511628
train-12833,754,train,aligned,2,124,TRUE,Technology,0.35772357723577236
train-12834,624,train,aligned,1,103,FALSE,Travel,0.8137254901960784
train-12835,628,val,aligned,2,123,FALSE,Productivity,0.5
train-12836,607,val,aligned,2,142,TRUE,Anxiety,0.1347517730496454
train-12837,623,train,aligned,1,133,FALSE,entertainment,0.75
train-12838,282,train,aligned,2,112,TRUE,Home,0.6756756756756757
train-12839,592,val,aligned,1,115,FALSE,Health,0.5175438596491229
train-12840,122,train,aligned,2,118,TRUE,Travel,0.48717948717948717
train-12841,196,train,aligned,1,93,FALSE,Travel,0.532608695652174
